timestamp,open,high,low,close,volume,ema21,macd,macd_signal,macd_hist,rsi14,bb_upper,bb_mid,bb_lower,mfi14,obv,ebsw,atr14,macd_cross,ema21_slope,price_vs_bb,bb_width,obv_slope
2024-01-08 16:00:00,105.54990640,107.66090453,103.43890827,105.54990640,157.15595334,105.23754571,-0.45544923,-0.46577619,0.01032696,51.30829270,106.66007323,105.20672775,103.75338228,43.10243799,5917.55905426,-0.97717336,4.21596197,bullish_cross,0.00029690,inside,0.02762838,-1.0
2024-01-08 17:00:00,106.12398037,108.24645998,104.00150076,106.12398037,97.83262776,105.31813068,-0.32567030,-0.43775501,0.11208471,55.71759058,106.49497122,105.17278597,103.85060072,36.30940194,6015.39168201,-0.81620613,4.21803320,none,0.00076574,inside,0.02514311,-1.0
2024-01-08 18:00:00,106.45711192,108.58625416,104.32796968,106.45711192,349.09339689,105.42167443,-0.19370572,-0.38894515,0.19523944,58.08935410,106.54499236,105.18347950,103.82196663,41.30879716,6364.48507890,-0.02356433,4.22090829,none,0.00098315,inside,0.02588834,0.0
2024-01-08 19:00:00,106.86323837,109.00050314,104.72597360,106.86323837,570.39271000,105.55272569,-0.05570964,-0.32229805,0.26658841,60.84283207,106.77482270,105.23796386,103.70110503,50.33496871,6934.87778890,0.76435306,4.22473838,none,0.00124312,above_upper,0.02920731,1.0
2024-01-08 20:00:00,106.95552130,109.09463173,104.81641087,106.95552130,287.24809848,105.68025257,0.06040342,-0.24575776,0.30616118,61.46239688,107.02621212,105.31007360,103.59393508,51.63337041,7222.12588738,0.94294768,4.22855856,none,0.00120818,inside,0.03259211,1.0
2024-01-08 21:00:00,107.26926895,109.41465433,105.12388357,107.26926895,309.15536235,105.82470860,0.17571513,-0.16146318,0.33717831,63.57270642,107.32824850,105.40100892,103.47376934,53.11821816,7531.28124973,0.98567416,4.23300229,none,0.00136692,inside,0.03656966,1.0
2024-01-08 22:00:00,106.25447186,108.37956130,104.12938243,106.25447186,700.64963147,105.86377799,0.18310414,-0.09254971,0.27565385,53.38918139,107.39102059,105.42955253,103.46808446,42.53899980,6830.63161826,0.99846183,4.23422919,none,0.00036919,inside,0.03720908,1.0
2024-01-08 23:00:00,106.13180621,108.25444233,104.00917009,106.13180621,763.35890717,105.88814419,0.17702130,-0.03863551,0.21565681,52.29862986,107.40665815,105.43619359,103.46572902,43.80060583,6067.27271109,0.99152012,4.23501798,none,0.00023017,inside,0.03737738,-1.0
2024-01-09 00:00:00,105.15896514,107.26214444,103.05578584,105.15896514,448.89707322,105.82185519,0.09263265,-0.01238188,0.10501453,44.52992688,107.40623919,105.43521828,103.46419737,43.22102083,5618.37563787,0.94769574,4.23297088,none,-0.00062603,inside,0.03738828,-1.0
2024-01-09 01:00:00,105.50734347,107.61749034,103.39719660,105.50734347,719.83973198,105.79326321,0.05325140,0.00074478,0.05250663,47.53543696,107.42035276,105.46635893,103.51236510,45.57523936,6338.21536986,0.80757686,4.23206537,none,-0.00027019,inside,0.03705435,-1.0
2024-01-09 02:00:00,104.92736202,107.02590926,102.82881478,104.92736202,317.28744137,105.71454492,-0.02447603,-0.00429938,-0.02017664,43.32660344,107.41596497,105.44848724,103.48100951,47.31049796,6020.92792848,0.25595314,4.22956745,bearish_cross,-0.00074408,inside,0.03731638,-1.0
2024-01-09 03:00:00,104.99989503,107.09989293,102.89989713,104.99989503,293.17464274,105.64957675,-0.07930855,-0.01930122,-0.06000733,43.99445745,107.40769805,105.43020520,103.45271236,42.89009854,6314.10257122,-0.73209981,4.22745519,none,-0.00061456,inside,0.03751283,1.0
2024-01-09 04:00:00,104.20163234,106.28566499,102.11759969,104.20163234,917.17222932,105.51794544,-0.18504378,-0.05244973,-0.13259405,38.60286940,107.42357612,105.37099987,103.31842362,43.25509389,5396.93034190,-0.94373092,4.22321305,none,-0.00124592,inside,0.03895904,0.0
2024-01-09 05:00:00,104.40918797,106.49737173,102.32100421,104.40918797,454.80075109,105.41714931,-0.24921886,-0.09180356,-0.15741531,40.63985090,107.43321548,105.35587646,103.27853744,50.86391244,5851.73109300,-0.97982138,4.21986694,none,-0.00095525,inside,0.03943471,-1.0
2024-01-09 06:00:00,104.35116900,106.43819238,102.26414562,104.35116900,797.80285769,105.32024201,-0.30128668,-0.13370018,-0.16758650,40.23797195,107.42872618,105.35986467,103.29100317,44.05293864,5053.92823531,-0.99459522,4.21659407,none,-0.00091927,inside,0.03927229,-1.0
2024-01-09 07:00:00,104.30012462,106.38612711,102.21412212,104.30012462,460.90702437,105.22750406,-0.34271900,-0.17550395,-0.16721506,39.86447093,107.44355455,105.33760569,103.23165682,40.58908778,4593.02121094,-0.99976137,4.21340914,none,-0.00088053,inside,0.03998475,-1.0
2024-01-09 08:00:00,104.31668701,106.40302076,102.23035327,104.31668701,276.26817740,105.14470251,-0.36995338,-0.21439383,-0.15555955,40.05889070,107.40832734,105.36029497,103.31226260,39.94589437,4869.28938834,-0.99880118,4.21049902,none,-0.00078688,inside,0.03887674,-1.0
2024-01-09 09:00:00,103.73357371,105.80824519,101.65890224,103.73357371,330.09328392,105.01641808,-0.43359102,-0.25823327,-0.17535775,35.68462773,107.46797576,105.31357104,103.15916632,33.18753729,4539.19610442,-0.99842249,4.20613073,none,-0.00122008,inside,0.04091409,-1.0
2024-01-09 10:00:00,103.25960045,105.32479246,101.19440844,103.25960045,234.72858699,104.85670738,-0.51631820,-0.30985026,-0.20646794,32.57128819,107.56700418,105.25731634,102.94762850,29.31374142,4304.46751743,-0.99936399,4.20072025,none,-0.00152082,inside,0.04388650,-1.0
2024-01-09 11:00:00,103.78904405,105.86482493,101.71326317,103.78904405,193.55145794,104.75964708,-0.53301415,-0.35448303,-0.17853112,38.97595913,107.59889792,105.22799451,102.85709110,28.03806704,4498.01897537,-0.99824847,4.19720893,none,-0.00092565,inside,0.04506222,-1.0
2024-01-09 12:00:00,103.71103003,105.78525063,101.63680943,103.71103003,469.47934914,104.66431826,-0.54624413,-0.39283525,-0.15340888,38.39721141,107.59536595,105.13605069,102.67673543,29.07165957,4028.53962623,-0.99959627,4.19372552,none,-0.00090998,inside,0.04678348,-1.0
2024-01-09 13:00:00,102.75267459,104.80772808,100.69762109,102.75267459,702.69524949,104.49053247,-0.62683450,-0.43963510,-0.18719940,32.09287074,107.59788626,104.96748540,102.33708454,29.44302805,3325.84437674,-0.99961628,4.18775277,none,-0.00166041,inside,0.05011839,-1.0
2024-01-09 14:00:00,103.60446342,105.67655269,101.53237415,103.60446342,843.84175690,104.40998074,-0.61488273,-0.47468463,-0.14019810,41.31547542,107.42433685,104.82485298,102.22536911,39.79537741,4169.68613364,-0.99998620,4.18464032,none,-0.00077090,inside,0.04959671,-1.0
2024-01-09 15:00:00,103.74689236,105.82183021,101.67195452,103.74689236,433.20078931,104.34969998,-0.58714974,-0.49717765,-0.08997209,42.71641495,107.12361920,104.66903568,102.21445215,37.12532280,4602.88692295,-0.99703203,4.18215713,none,-0.00057735,inside,0.04690181,0.0
2024-01-09 16:00:00,104.06078722,106.14200296,101.97957147,104.06078722,241.22049402,104.32343518,-0.53369040,-0.50448020,-0.02921020,45.78799548,106.74105961,104.52429897,102.30753833,41.19851767,4844.10741697,-0.97856730,4.18074816,none,-0.00025170,inside,0.04241618,1.0
2024-01-09 17:00:00,104.05663886,106.13777163,101.97550608,104.05663886,693.18851063,104.29918097,-0.48605529,-0.50079522,0.01473993,45.75307912,106.17063806,104.36366747,102.55669688,34.66837128,4150.91890634,-0.93722814,4.17942797,bullish_cross,-0.00023249,inside,0.03462835,1.0
2024-01-09 18:00:00,104.58548905,106.67719883,102.49377927,104.58548905,1.91336815,104.32520898,-0.40100776,-0.48083773,0.07982997,50.89412742,105.85930642,104.28021833,102.70113023,39.89116295,4152.83227449,-0.81367554,4.17971309,none,0.00024955,inside,0.03028548,-1.0
2024-01-09 19:00:00,104.63183822,106.72447499,102.53920146,104.63183822,971.19003409,104.35308436,-0.32610782,-0.44989175,0.12378393,51.32947545,105.53717377,104.20521993,102.87326609,44.59983939,5124.02230858,-0.18739843,4.18011026,none,0.00026720,inside,0.02556405,0.0
2024-01-09 20:00:00,104.48338759,106.57305534,102.39371984,104.48338759,363.58259496,104.36493011,-0.27555142,-0.41502368,0.13947226,49.80642833,105.43401211,104.17144105,102.90886999,47.72597251,4760.43971362,0.73681397,4.18005492,none,0.00011352,inside,0.02424025,1.0
2024-01-09 21:00:00,102.62667834,104.67921191,100.57414478,102.62667834,800.04701780,104.20690722,-0.38091507,-0.40820196,0.02728688,35.58460712,105.30545334,104.02740779,102.74936225,45.33660225,3960.39269582,0.95535570,4.17469865,none,-0.00151414,below_lower,0.02457132,0.0
2024-01-09 22:00:00,102.36142202,104.40865046,100.31419358,102.36142202,3.67935940,104.03913584,-0.48028408,-0.42261838,-0.05766570,34.08710824,105.30549029,103.89911079,102.49273130,42.89178094,3956.71333641,0.26637357,4.16896710,bearish_cross,-0.00160998,below_lower,0.02707202,-1.0
2024-01-09 23:00:00,102.94506182,105.00396305,100.88616058,102.94506182,341.76077736,103.93967456,-0.50610581,-0.43931587,-0.06678994,40.06375635,105.16384142,103.79636913,102.42889685,48.22359281,4298.47411377,-0.60644746,4.16531248,none,-0.00095600,inside,0.02634914,-1.0
2024-01-10 00:00:00,102.27586524,104.32138255,100.23034794,102.27586524,258.90157221,103.78841917,-0.57395213,-0.46624312,-0.10770900,36.02970416,105.21107014,103.70008078,102.18909142,48.05845492,4039.57254156,-0.92755222,4.16000692,none,-0.00145522,inside,0.02914153,-1.0
2024-01-10 01:00:00,102.44704503,104.49598593,100.39810413,102.44704503,355.03972312,103.66647607,-0.60691194,-0.49437688,-0.11253505,37.75621494,105.17272185,103.60197363,102.03122541,49.31934538,4394.61226468,-0.98664565,4.15556941,none,-0.00117492,inside,0.03032275,1.0
2024-01-10 02:00:00,102.60830264,104.66046869,100.55613658,102.60830264,538.21615612,103.57027848,-0.61295492,-0.51809249,-0.09486243,39.41506823,105.10384832,103.51483031,101.92581231,56.99661465,4932.82842080,-0.99855722,4.15190960,none,-0.00092795,inside,0.03070126,1.0
2024-01-10 03:00:00,103.63325972,105.70592492,101.56059453,103.63325972,512.05843490,103.57600405,-0.52894125,-0.52026224,-0.00867901,48.76209518,105.02855557,103.48148707,101.93441857,66.71591250,5444.88685570,-0.99193129,4.15143966,none,0.00005528,inside,0.02990039,1.0
2024-01-10 04:00:00,103.78381195,105.85948819,101.70813571,103.78381195,721.29121525,103.59489568,-0.44508089,-0.50522597,0.06014508,49.98275547,104.95911044,103.45484332,101.95057619,66.06804497,6166.17807096,-0.93747599,4.15143343,bullish_cross,0.00018239,inside,0.02908065,1.0
2024-01-10 05:00:00,103.58067435,105.65228784,101.50906086,103.58067435,310.33933620,103.59360283,-0.39051089,-0.48228296,0.09177206,48.31038767,104.94704865,103.44719835,101.94734804,60.30242382,5855.83873476,-0.78292959,4.15084726,none,-0.00001248,inside,0.02899741,1.0
2024-01-10 06:00:00,103.76409864,105.83938061,101.68881667,103.76409864,893.87357980,103.60910245,-0.32867422,-0.45156121,0.12288699,49.93916208,104.97595411,103.47242326,101.96889241,64.13618675,6749.71231455,-0.25799441,4.15082702,none,0.00014962,inside,0.02906148,1.0
2024-01-10 07:00:00,103.17451966,105.23801005,101.11102927,103.17451966,638.98418750,103.56959492,-0.32351305,-0.42595158,0.10243853,45.02773617,104.94309917,103.44169704,101.94029491,64.70928347,6110.72812705,0.77293025,4.14912372,none,-0.00038131,inside,0.02902895,1.0
2024-01-10 08:00:00,103.30912964,105.37531224,101.24294705,103.30912964,102.24093181,103.54591626,-0.30504452,-0.40177016,0.09672565,46.32567113,104.91857773,103.42160202,101.92462631,65.22824792,6212.96905886,0.98799722,4.14792668,none,-0.00022863,inside,0.02894899,0.0
2024-01-10 09:00:00,103.79590440,105.87182249,101.71998632,103.79590440,385.88527365,103.56864246,-0.24826754,-0.37106964,0.12280210,50.84536717,104.94508009,103.47376351,102.00244693,61.89951918,6598.85433251,0.96873201,4.14820593,none,0.00021948,inside,0.02843845,1.0
2024-01-10 10:00:00,104.50535870,106.59546587,102.41525153,104.50535870,577.87970759,103.65379848,-0.14436026,-0.32572776,0.18136751,56.58359188,105.06045434,103.51880827,101.97716221,68.89037405,7176.73404009,0.96978980,4.15049224,none,0.00082222,inside,0.02978485,1.0
2024-01-10 11:00:00,104.38340634,106.47107447,102.29573821,104.38340634,810.55995264,103.72012647,-0.07103468,-0.27478915,0.20375447,55.38666187,105.13771635,103.55063397,101.96355159,68.63225848,6366.17408746,0.91112203,4.15226682,none,0.00063990,inside,0.03065326,1.0
2024-01-10 12:00:00,104.70767521,106.80182871,102.61352170,104.70767521,236.22414216,103.80990362,0.01309125,-0.21721307,0.23030432,57.93467807,105.23871860,103.58297837,101.92723814,69.79020211,6602.39822961,0.94844323,4.15484112,none,0.00086557,inside,0.03196935,0.0
2024-01-10 13:00:00,104.92062667,107.01903921,102.82221414,104.92062667,5.68379017,103.91087845,0.09584028,-0.15460240,0.25044267,59.56782276,105.37634375,103.62617776,101.87601178,68.20174732,6608.08201979,0.97859504,4.15783997,none,0.00097269,inside,0.03377845,0.0
2024-01-10 14:00:00,104.65366080,106.74673402,102.56058759,104.65366080,60.08224585,103.97840411,0.13828351,-0.09602522,0.23430873,56.60104715,105.38786574,103.62958635,101.87130696,70.36162601,6547.99977394,0.99311962,4.15986186,none,0.00064984,inside,0.03393393,-1.0
2024-01-10 15:00:00,104.41774293,106.50609779,102.32938808,104.41774293,562.19540696,104.01834401,0.15114122,-0.04659193,0.19773315,54.03965925,105.35392205,103.61888158,101.88384112,62.46893882,5985.80436697,0.99912427,4.16106528,none,0.00038412,inside,0.03348889,-1.0
2024-01-10 16:00:00,104.86373054,106.96100515,102.76645593,104.86373054,935.95926193,104.09519733,0.19506988,0.00174043,0.19332944,57.91675676,105.42052134,103.63789873,101.85527613,64.76099296,6921.76362890,0.99505294,4.16345699,none,0.00073884,inside,0.03440098,0.0
2024-01-10 17:00:00,104.48422932,106.57391391,102.39454474,104.48422932,316.99962888,104.13056387,0.19699029,0.04079040,0.15619989,53.76085994,105.48489714,103.73077628,101.97665542,58.88159624,6604.76400002,0.99182552,4.16459357,none,0.00033975,inside,0.03382064,0.0
2024-01-10 18:00:00,104.19508402,106.27898570,102.11118234,104.19508402,776.82114430,104.13642934,0.17318427,0.06726918,0.10591509,50.77156525,105.46324223,103.82245938,102.18167653,47.49654748,5827.94285572,0.97932595,4.16482284,none,0.00005633,inside,0.03160747,-1.0
2024-01-10 19:00:00,103.57342047,105.64488888,101.50195206,103.57342047,439.58635602,104.08524672,0.10296782,0.07440891,0.02855891,44.98059108,105.44730142,103.85387731,102.26045321,46.59144047,5388.35649970,0.89889462,4.16325956,none,-0.00049150,inside,0.03068589,-1.0
2024-01-10 20:00:00,103.41021122,105.47841545,101.34200700,103.41021122,806.66525017,104.02387985,0.03376197,0.06627952,-0.03251755,43.57536519,105.33981098,103.91059461,102.48137824,33.83530560,4581.69124953,0.44252937,4.16134162,bearish_cross,-0.00058958,inside,0.02750858,-1.0
2024-01-10 21:00:00,103.19057087,105.25438228,101.12675945,103.19057087,408.78575517,103.94812449,-0.03836506,0.04535060,-0.08371566,41.68788283,105.24970854,103.94777091,102.64583327,35.03568383,4172.90549436,-0.57170655,4.15893314,none,-0.00072825,inside,0.02504984,-1.0
2024-01-10 22:00:00,102.84869232,104.90566617,100.79171847,102.84869232,282.52873526,103.84817611,-0.12170999,0.01193848,-0.13364848,38.86589630,105.21319474,103.95979039,102.70638604,32.55777971,3890.37675910,-0.90599001,4.15571989,none,-0.00096152,inside,0.02411325,-1.0
2024-01-10 23:00:00,102.38962840,104.43742097,100.34183583,102.38962840,860.08679945,103.71558087,-0.22224221,-0.03489765,-0.18734455,35.40059025,105.32985492,103.89760882,102.46536273,24.98973145,3030.28995965,-0.96682792,4.15142455,none,-0.00127682,below_lower,0.02757034,-1.0
2024-01-11 00:00:00,102.28289240,104.32855025,100.23723455,102.28289240,948.55338385,103.58533646,-0.30698864,-0.08931585,-0.21767279,34.62752384,105.42686847,103.82256285,102.21825722,15.98612530,2081.73657580,-0.98438919,4.14713106,none,-0.00125578,inside,0.03090476,-1.0
2024-01-11 01:00:00,101.79643209,103.83236074,99.76050345,101.79643209,417.68770825,103.42270879,-0.40869292,-0.15319126,-0.25550165,31.27532837,105.57514924,103.73335073,101.89155222,16.90743491,1664.04886755,-0.99268167,4.14175436,none,-0.00156999,below_lower,0.03551025,-1.0
2024-01-11 02:00:00,100.80283720,102.81889395,98.78678046,100.80283720,630.28529052,103.18453865,-0.56297942,-0.23514890,-0.32783053,25.78475674,105.84530927,103.58528766,101.32526605,12.83857407,1033.76357703,-0.99311319,4.13392287,none,-0.00230288,below_lower,0.04363596,-1.0
2024-01-11 03:00:00,101.11972506,103.14211956,99.09733056,101.11972506,841.22939440,102.99682832,-0.65216464,-0.31855204,-0.33361259,30.00523961,105.99402573,103.48254793,100.97107013,21.46376674,1874.99297143,-0.99287822,4.12755617,none,-0.00181917,inside,0.04853916,-1.0
2024-01-11 04:00:00,101.04810874,103.06907091,99.02714656,101.04810874,558.96377454,102.81967199,-0.72032000,-0.39890564,-0.32141437,29.59561365,106.10720753,103.36949689,100.63178624,20.27171449,1316.02919688,-0.99761879,4.12143961,none,-0.00172002,inside,0.05296941,-1.0
2024-01-11 05:00:00,100.48712561,102.49686812,98.47738310,100.48712561,166.96370333,102.60762232,-0.81026010,-0.48117653,-0.32908357,26.53927227,106.21912094,103.20405795,100.18899495,21.25783750,1149.06549355,-0.99991735,4.11415714,none,-0.00206235,inside,0.05842916,-1.0
2024-01-11 06:00:00,100.20673145,102.21086608,98.20259682,100.20673145,356.65448863,102.38935952,-0.89385987,-0.56371320,-0.33014668,25.14170390,106.21882579,102.98912658,99.75942737,10.64039591,792.41100492,-0.99999553,4.10659372,none,-0.00212716,inside,0.06271923,-1.0
2024-01-11 07:00:00,100.21373215,102.21800679,98.20945751,100.21373215,156.79712753,102.19157521,-0.94861338,-0.64069323,-0.30792014,25.24754802,106.16595277,102.78064287,99.39533298,12.88650102,949.20813245,-0.99999281,4.09959054,none,-0.00193169,inside,0.06587446,-1.0
2024-01-11 08:00:00,100.46406323,102.47334450,98.45478197,100.46406323,944.97855108,102.03452867,-0.96073158,-0.70470090,-0.25603068,29.10752637,105.97709559,102.56846227,99.15982895,24.58602939,1894.18668353,-0.99940934,4.09380283,none,-0.00153679,inside,0.06646552,1.0
2024-01-11 09:00:00,100.03107575,102.03169726,98.03045423,100.03107575,306.06091454,101.85239658,-0.99381770,-0.76252426,-0.23129344,26.55349424,105.72365895,102.32398473,98.92431051,25.05544506,1588.12576899,-0.99764630,4.08719141,none,-0.00178500,inside,0.06644921,1.0
2024-01-11 10:00:00,99.92239136,101.92083919,97.92394354,99.92239136,972.65531575,101.67694156,-1.01708430,-0.81343627,-0.20364803,25.93826293,105.46288980,102.08742126,98.71195271,24.62132765,615.47045324,-0.99737420,4.08074172,none,-0.00172264,inside,0.06612898,1.0
2024-01-11 11:00:00,99.25360604,101.23867816,97.26853392,99.25360604,639.25341138,101.45663833,-1.07707281,-0.86616358,-0.21090923,22.48579763,105.24395603,101.82921441,98.41447279,23.97981207,-23.78295814,-0.99922189,4.07284190,none,-0.00216670,inside,0.06706801,-1.0
2024-01-11 12:00:00,99.56852281,101.55989327,97.57715236,99.56852281,318.40955449,101.28499147,-1.08667645,-0.91026615,-0.17641030,27.38693577,104.80523573,101.56445403,98.32367232,27.77423545,294.62659635,-0.99998514,4.06640611,none,-0.00169182,inside,0.06381724,-1.0
2024-01-11 13:00:00,99.04821471,101.02917901,97.06725042,99.04821471,536.27957162,101.08164813,-1.12332296,-0.95287751,-0.17044544,24.61739806,104.41191513,101.29265330,98.17339146,29.01247537,-241.65297527,-0.99998549,4.05894343,none,-0.00200764,inside,0.06158910,-1.0
2024-01-11 14:00:00,99.10048116,101.08249078,97.11847153,99.10048116,536.19410043,100.90154204,-1.13506380,-0.98931477,-0.14574903,25.43314731,103.98661739,101.03792315,98.08922892,37.91391842,294.54112517,-0.99999931,4.05216313,none,-0.00178179,inside,0.05836807,-1.0
2024-01-11 15:00:00,98.79791443,100.77387272,96.82195614,98.79791443,970.99950249,100.71030316,-1.15546364,-1.02254455,-0.13291910,23.82577835,103.65531048,100.79914785,97.94298522,35.36143898,-676.45837732,-0.99997433,4.04500267,none,-0.00189530,inside,0.05667037,-1.0
2024-01-11 16:00:00,98.85989057,100.83708839,96.88269276,98.85989057,121.84385258,100.54208384,-1.15333479,-1.04870259,-0.10463219,24.87314507,103.27277016,100.57163182,97.87049348,39.43915709,-554.61452474,-0.99982320,4.03853073,none,-0.00167033,inside,0.05371571,-1.0
2024-01-11 17:00:00,97.99955673,99.95954786,96.03956559,97.99955673,502.05308535,100.31094501,-1.20715408,-1.08039289,-0.12676119,20.63219392,102.95050575,100.31208111,97.67365647,29.39433414,-1056.66761009,-0.99992001,4.03006299,none,-0.00229893,inside,0.05260432,-1.0
2024-01-11 18:00:00,97.45777789,99.40693345,95.50862233,97.45777789,752.06343099,100.05156618,-1.27878228,-1.12007077,-0.15871151,18.49375268,102.69129495,100.04253539,97.39377583,28.71067652,-1808.73104108,-0.99843968,4.02065214,none,-0.00258575,inside,0.05295267,-1.0
2024-01-11 19:00:00,96.42241888,98.35086726,94.49397050,96.42241888,943.29382168,99.72164370,-1.40292096,-1.17664081,-0.22628015,15.24243209,102.61477627,99.74417491,96.87357356,26.03866502,-2752.02486276,-0.99252176,4.00895533,none,-0.00329752,below_lower,0.05755928,-1.0
2024-01-11 20:00:00,96.56539028,98.49669808,94.63408247,96.56539028,374.88276982,99.43471157,-1.47278778,-1.23587020,-0.23691758,17.40190444,102.40222366,99.45829981,96.51437595,30.56292216,-2377.14209294,-0.99062600,3.99850249,none,-0.00287733,inside,0.05919916,-1.0
2024-01-11 21:00:00,97.05095119,98.99197021,95.10993217,97.05095119,538.31548296,99.21800608,-1.47200863,-1.28309789,-0.18891075,24.44274617,102.13629416,99.22102576,96.30575736,33.60432154,-1838.82660998,-0.99687203,3.99018360,none,-0.00217937,inside,0.05876312,-1.0
2024-01-11 22:00:00,96.79212811,98.72797067,94.85628555,96.79212811,514.66203082,98.99747172,-1.47527002,-1.32153231,-0.15373771,23.30249399,102.02793296,99.02049031,96.01304765,23.49230500,-2353.48864079,-0.99954165,3.98171942,none,-0.00222273,inside,0.06074384,0.0
2024-01-11 23:00:00,96.46980910,98.39920528,94.54041291,96.46980910,274.67560214,98.76768421,-1.48672510,-1.35457087,-0.13215423,21.93045584,101.83086299,98.78799451,95.74512602,23.61556749,-2628.16424293,-0.99762818,3.97293892,none,-0.00232115,inside,0.06160401,1.0
2024-01-12 00:00:00,95.79709964,97.71304164,93.88115765,95.79709964,296.50581801,98.49763107,-1.53242057,-1.39014081,-0.14227976,19.36738267,101.65221006,98.52544405,95.39867805,25.88430916,-2924.67006095,-0.99822936,3.96286357,none,-0.00273423,inside,0.06347124,-1.0
2024-01-12 01:00:00,95.92241427,97.84086256,94.00396599,95.92241427,521.85503651,98.26352045,-1.54076178,-1.42026501,-0.12049678,21.21460009,101.48682658,98.29720849,95.10759040,33.50218273,-2402.81502444,-0.99970612,3.95386592,none,-0.00237681,inside,0.06489743,-1.0
2024-01-12 02:00:00,95.91845377,97.83682285,94.00008470,95.91845377,22.56572001,98.05033257,-1.53005431,-1.44222287,-0.08783145,21.19807147,101.30827316,98.08279460,94.85731604,30.26219056,-2425.38074445,-0.99977098,3.94549965,none,-0.00216955,inside,0.06577053,0.0
2024-01-12 03:00:00,95.77033640,97.68574313,93.85492968,95.77033640,881.49371229,97.84306019,-1.51604438,-1.45698717,-0.05905721,20.55313000,101.08020346,97.86062482,94.64104617,28.91728796,-3306.87445674,-0.99903639,3.93730778,none,-0.00211394,inside,0.06579927,-1.0
2024-01-12 04:00:00,95.73326016,97.64792536,93.81859496,95.73326016,854.13954390,97.65126019,-1.49074874,-1.46373948,-0.02700925,20.38593280,100.73148755,97.62408466,94.51668177,20.53849318,-4161.01400064,-0.99814445,3.92959511,none,-0.00196028,inside,0.06366058,-1.0
2024-01-12 05:00:00,95.68674045,97.60047525,93.77300564,95.68674045,171.33617588,97.47266748,-1.45765259,-1.46252211,0.00486951,20.16428683,100.41148923,97.40686790,94.40224656,23.03838723,-4332.35017652,-0.99729915,3.92230044,bullish_cross,-0.00182888,inside,0.06169219,-1.0
2024-01-12 06:00:00,95.31100681,97.21722694,93.40478667,95.31100681,637.68718458,97.27615288,-1.44508419,-1.45903452,0.01395033,18.42209485,100.07396893,97.17629867,94.27862841,19.72410912,-4970.03736109,-0.99750193,3.91445328,none,-0.00201610,inside,0.05963739,-1.0
2024-01-12 07:00:00,94.95578027,96.85489587,93.05666466,94.95578027,674.12383888,97.06520991,-1.44710612,-1.45664884,0.00954272,16.93257542,99.84786477,96.96140738,94.07494999,19.31667595,-5644.16119997,-0.99936596,3.90615170,none,-0.00216850,inside,0.05953827,-1.0
2024-01-12 08:00:00,94.59856052,96.49053173,92.70658931,94.59856052,526.89198648,96.84096906,-1.46069518,-1.45745811,-0.00323707,15.56927870,99.50862932,96.71290927,93.91718921,19.96982888,-6171.05318645,-0.99959974,3.89742247,bearish_cross,-0.00231021,inside,0.05781483,-1.0
2024-01-12 09:00:00,94.75669387,96.65182774,92.86155999,94.75669387,747.00930558,96.65148950,-1.44208115,-1.45438272,0.01230157,18.69020094,99.19642261,96.49833322,93.80024384,31.07965347,-5424.04388087,-0.99909675,3.88976856,bullish_cross,-0.00195661,inside,0.05591992,-1.0
2024-01-12 10:00:00,94.77056163,96.66597287,92.87515040,94.77056163,16.23276849,96.48049605,-1.40995727,-1.44549763,0.03554035,18.97306622,98.78888503,96.28183725,93.77478947,27.33948610,-5407.81111239,-0.99983471,3.88270098,none,-0.00176918,inside,0.05207727,-1.0
2024-01-12 11:00:00,95.56388694,97.47516468,93.65260921,95.56388694,598.74160478,96.39716795,-1.30543590,-1.41748528,0.11204939,33.27391515,98.34520748,96.12013587,93.89506427,27.90095448,-4809.06950761,-0.99622551,3.87840488,none,-0.00086368,inside,0.04629772,1.0
2024-01-12 12:00:00,95.59212491,97.50396740,93.68028241,95.59212491,339.92809285,96.32398222,-1.20641657,-1.37527154,0.16885497,33.72231603,97.77800265,95.95674759,94.13549253,33.86015078,-4469.14141476,-0.97652246,3.87449631,none,-0.00075921,inside,0.03795992,1.0
2024-01-12 13:00:00,96.08162213,98.00325458,94.15998969,96.08162213,623.51989673,96.30194949,-1.07604077,-1.31542538,0.23938462,41.11008513,97.41100931,95.86085086,94.31069241,41.22550647,-3845.62151803,-0.92467381,3.87226550,none,-0.00022874,inside,0.03234185,1.0
2024-01-12 14:00:00,96.07277957,97.99423516,94.15132397,96.07277957,310.93453452,96.28111586,-0.96233731,-1.24480777,0.28247046,41.02113094,97.15372275,95.79160094,94.42947914,41.13398854,-4156.55605255,-0.77026323,3.87016876,none,-0.00021634,inside,0.02843927,1.0
2024-01-12 15:00:00,96.30772105,98.23387547,94.38156663,96.30772105,630.10629122,96.28353451,-0.84354482,-1.16455518,0.32101036,44.45980847,97.13773229,95.78586605,94.43399982,42.06501285,-3526.44976133,-0.11663275,3.86889305,none,0.00002512,inside,0.02822684,1.0
2024-01-12 16:00:00,96.71947794,98.65386749,94.78508838,96.71947794,270.03943347,96.32316573,-0.70801403,-1.07324695,0.36523292,49.96571188,97.16574596,95.79357044,94.42139491,44.37043499,-3256.41032786,0.78250309,3.86888491,none,0.00041161,inside,0.02864859,1.0
